"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 01- 20","13,457.25","13,342.55","13,486.13","13,329.77","1.29B","1.97%"
"2021- 01- 19","13,197.18","13,132.73","13,206.86","13,078.70","1.22B","1.53%"
"2021- 01- 15","12,998.50","13,099.89","13,139.83","12,949.76","1.26B","-0.87%"
"2021- 01- 14","13,112.64","13,174.75","13,220.16","13,098.41","1.21B","-0.12%"
"2021- 01- 13","13,128.95","13,088.01","13,171.15","13,051.07","1.27B","0.43%"
"2021- 01- 12","13,072.43","13,062.06","13,105.04","12,963.92","1.25B","0.28%"
"2021- 01- 11","13,036.43","13,048.78","13,138.27","12,999.51","1.24B","-1.25%"
"2021- 01- 08","13,201.97","13,160.21","13,208.09","13,036.55","1.33B","1.03%"
"2021- 01- 07","13,067.48","12,867.34","13,090.91","12,867.34","1.25B","2.56%"
"2021- 01- 06","12,740.79","12,666.15","12,909.63","12,649.99","1.45B","-0.61%"
"2021- 01- 05","12,818.96","12,665.65","12,828.27","12,665.65","1.21B","0.95%"
"2021- 01- 04","12,698.45","12,958.52","12,958.72","12,543.24","1.27B","-1.47%"
"2020- 12- 31","12,888.28","12,877.09","12,902.07","12,821.23","987.15M","0.14%"
"2020- 12- 30","12,870.00","12,906.51","12,924.93","12,857.76","954.01M","0.15%"
"2020- 12- 29","12,850.22","12,965.39","12,973.33","12,821.96","896.81M","-0.38%"
"2020- 12- 28","12,899.42","12,914.64","12,930.89","12,827.45","978.34M","0.74%"
"2020- 12- 24","12,804.73","12,791.54","12,833.55","12,767.64","584.09M","0.26%"
"2020- 12- 23","12,771.11","12,834.94","12,841.92","12,758.67","1.23B","-0.29%"
"2020- 12- 22","12,807.92","12,785.22","12,840.57","12,695.31","1.11B","0.51%"
"2020- 12- 21","12,742.52","12,596.14","12,751.27","12,525.22","1.11B","-0.10%"
"2020- 12- 18","12,755.64","12,804.93","12,809.60","12,654.61","2.81B","-0.07%"
"2020- 12- 17","12,764.75","12,730.78","12,765.25","12,696.35","1.02B","0.84%"
"2020- 12- 16","12,658.19","12,611.04","12,687.32","12,566.38","985.82M","0.50%"
"2020- 12- 15","12,595.06","12,543.26","12,596.13","12,465.42","915.62M","1.25%"
"2020- 12- 14","12,440.04","12,447.44","12,543.00","12,432.71","983.31M","0.50%"
"2020- 12- 11","12,377.87","12,336.79","12,383.50","12,246.77","876.14M","-0.23%"
"2020- 12- 10","12,405.81","12,247.55","12,431.56","12,214.74","893.26M","0.54%"
"2020- 12- 09","12,338.95","12,591.68","12,607.14","12,290.78","1.07B","-1.94%"
"2020- 12- 08","12,582.77","12,503.17","12,594.54","12,453.21","973.77M","0.50%"
"2020- 12- 07","12,519.95","12,461.00","12,536.23","12,460.55","931.78M","0.45%"
"2020- 12- 04","12,464.23","12,399.32","12,464.23","12,376.44","1.00B","0.70%"
"2020- 12- 03","12,377.18","12,369.26","12,439.02","12,356.99","928.31M","0.23%"
"2020- 12- 02","12,349.37","12,285.75","12,360.06","12,217.35","985.81M","-0.05%"
"2020- 12- 01","12,355.11","12,313.36","12,405.79","12,263.93","1.28B","1.28%"
"2020- 11- 30","12,198.74","12,224.25","12,244.64","12,027.16","1.76B","-0.06%"
"2020- 11- 27","12,205.85","12,159.18","12,236.23","12,154.57","655.99M","0.92%"
"2020- 11- 25","12,094.40","12,053.89","12,114.77","12,020.95","899.55M","0.47%"
"2020- 11- 24","12,037.33","11,939.33","12,049.88","11,863.45","1.27B","1.32%"
"2020- 11- 23","11,880.63","11,916.76","11,949.33","11,796.53","1.05B","0.22%"
"2020- 11- 20","11,854.97","11,892.70","11,935.47","11,852.51","1.12B","-0.42%"
"2020- 11- 19","11,904.71","11,779.04","11,912.63","11,760.98","1.08B","0.87%"
"2020- 11- 18","11,801.60","11,896.06","11,942.49","11,799.96","963.95M","-0.82%"
"2020- 11- 17","11,899.34","11,913.35","11,950.18","11,852.41","849.41M","-0.21%"
"2020- 11- 16","11,924.13","11,847.11","11,937.72","11,814.89","935.40M","0.80%"
"2020- 11- 13","11,829.29","11,794.94","11,849.79","11,715.52","787.30M","1.02%"
"2020- 11- 12","11,709.59","11,802.50","11,847.84","11,666.37","829.44M","-0.65%"
"2020- 11- 11","11,786.43","11,656.65","11,793.58","11,638.90","819.26M","2.01%"
"2020- 11- 10","11,553.86","11,622.44","11,665.87","11,424.61","1.03B","-1.37%"
"2020- 11- 09","11,713.78","12,046.66","12,108.07","11,703.49","1.41B","-1.53%"
"2020- 11- 06","11,895.23","11,869.90","11,920.54","11,737.13","893.72M","0.04%"
"2020- 11- 05","11,890.93","11,816.33","11,924.28","11,784.15","828.68M","2.59%"
"2020- 11- 04","11,590.78","11,443.78","11,663.30","11,394.21","852.15M","3.85%"
"2020- 11- 03","11,160.57","11,038.66","11,213.92","11,004.84","710.54M","1.85%"
"2020- 11- 02","10,957.61","11,010.45","11,071.08","10,830.95","715.79M","0.42%"
"2020- 10- 30","10,911.59","11,103.47","11,129.81","10,822.57","873.94M","-2.45%"
"2020- 10- 29","11,185.59","11,064.47","11,287.63","11,030.19","733.27M","1.64%"
"2020- 10- 28","11,004.87","11,230.90","11,249.95","10,999.07","856.55M","-3.73%"
"2020- 10- 27","11,431.35","11,409.34","11,465.06","11,361.86","676.35M","0.64%"
"2020- 10- 26","11,358.94","11,440.64","11,545.63","11,221.06","690.96M","-1.64%"
"2020- 10- 23","11,548.28","11,536.00","11,548.85","11,434.86","657.56M","0.37%"
"2020- 10- 22","11,506.01","11,526.97","11,548.77","11,369.29","750.16M","0.19%"
"2020- 10- 21","11,484.69","11,530.39","11,613.79","11,476.08","753.85M","-0.28%"
"2020- 10- 20","11,516.49","11,531.83","11,632.89","11,471.24","714.59M","0.33%"
"2020- 10- 19","11,478.98","11,732.34","11,778.11","11,454.57","755.00M","-1.65%"
"2020- 10- 16","11,671.66","11,761.83","11,827.42","11,648.53","741.76M","-0.36%"
"2020- 10- 15","11,713.97","11,559.88","11,740.68","11,559.10","661.41M","-0.47%"
"2020- 10- 14","11,768.83","11,889.07","11,939.92","11,714.35","697.01M","-0.80%"
"2020- 10- 13","11,864.00","11,901.76","11,946.98","11,821.83","729.33M","-0.10%"
"2020- 10- 12","11,876.36","11,732.33","11,965.54","11,704.13","830.65M","2.56%"
"2020- 10- 09","11,580.04","11,487.60","11,581.23","11,476.66","729.77M","1.39%"
"2020- 10- 08","11,421.08","11,443.35","11,448.22","11,384.33","715.15M","0.50%"
"2020- 10- 07","11,364.70","11,271.68","11,380.56","11,258.35","834.93M","1.88%"
"2020- 10- 06","11,154.70","11,314.53","11,392.41","11,124.45","936.32M","-1.57%"
"2020- 10- 05","11,332.58","11,169.11","11,335.21","11,162.52","781.32M","2.32%"
"2020- 10- 02","11,075.11","11,082.53","11,244.87","11,033.69","810.86M","-2.22%"
"2020- 10- 01","11,326.61","11,291.99","11,344.13","11,240.53","843.82M","1.42%"
"2020- 09- 30","11,167.68","11,092.90","11,277.96","11,092.90","1.02B","0.74%"
"2020- 09- 29","11,085.42","11,109.00","11,153.23","11,065.63","763.32M","-0.29%"
"2020- 09- 28","11,117.70","11,084.38","11,120.79","11,019.14","840.42M","1.87%"
"2020- 09- 25","10,913.73","10,680.46","10,939.55","10,639.98","820.01M","2.26%"
"2020- 09- 24","10,672.43","10,551.02","10,799.55","10,520.22","923.44M","0.37%"
"2020- 09- 23","10,633.15","10,950.83","10,962.03","10,612.92","962.40M","-3.02%"
"2020- 09- 22","10,963.77","10,873.29","10,979.65","10,737.52","845.80M","1.71%"
"2020- 09- 21","10,778.94","10,610.14","10,782.74","10,519.49","1.02B","-0.13%"
"2020- 09- 18","10,793.28","10,973.45","10,977.68","10,639.95","2.41B","-1.07%"
"2020- 09- 17","10,910.28","10,796.05","10,974.45","10,783.81","936.99M","-1.27%"
"2020- 09- 16","11,050.47","11,222.08","11,245.42","11,046.43","923.76M","-1.25%"
"2020- 09- 15","11,190.32","11,193.96","11,244.46","11,127.98","828.01M","1.21%"
"2020- 09- 14","11,056.65","11,010.14","11,118.29","10,982.26","882.03M","1.87%"
"2020- 09- 11","10,853.54","11,010.07","11,033.04","10,728.03","817.03M","-0.60%"
"2020- 09- 10","10,919.59","11,235.53","11,299.53","10,875.02","898.02M","-1.99%"
"2020- 09- 09","11,141.56","11,064.76","11,217.69","10,970.45","861.84M","2.71%"
"2020- 09- 08","10,847.69","10,900.70","11,131.50","10,837.20","984.13M","-4.11%"
"2020- 09- 04","11,313.13","11,396.24","11,531.18","10,875.87","1.02B","-1.27%"
"2020- 09- 03","11,458.10","11,861.90","11,894.40","11,361.36","1.05B","-4.96%"
"2020- 09- 02","12,056.44","12,047.26","12,074.07","11,836.18","903.54M","0.98%"
"2020- 09- 01","11,939.67","11,850.96","11,945.72","11,794.78","812.61M","1.39%"
"2020- 08- 31","11,775.46","11,718.81","11,829.84","11,697.42","940.53M","0.68%"
"2020- 08- 28","11,695.63","11,689.28","11,708.77","11,634.77","694.25M","0.60%"
"2020- 08- 27","11,625.34","11,688.20","11,730.01","11,551.01","773.52M","-0.34%"
"2020- 08- 26","11,665.06","11,516.62","11,672.05","11,507.46","738.61M","1.73%"
"2020- 08- 25","11,466.47","11,370.23","11,468.26","11,343.04","719.87M","0.76%"
"2020- 08- 24","11,379.72","11,449.25","11,462.05","11,297.53","837.05M","0.60%"
"2020- 08- 21","11,311.80","11,258.45","11,326.21","11,245.44","879.96M","0.42%"
"2020- 08- 20","11,264.95","11,096.40","11,283.62","11,090.03","830.32M","1.06%"
"2020- 08- 19","11,146.46","11,214.80","11,257.42","11,132.10","752.24M","-0.57%"
"2020- 08- 18","11,210.84","11,170.75","11,230.62","11,103.83","736.48M","0.73%"
"2020- 08- 17","11,129.72","11,083.25","11,144.53","11,080.30","741.24M","1.00%"
"2020- 08- 14","11,019.30","11,042.24","11,058.44","10,972.06","729.02M","-0.21%"
"2020- 08- 13","11,042.50","11,026.86","11,124.85","11,007.50","750.92M","0.27%"
"2020- 08- 12","11,012.24","10,878.12","11,036.72","10,877.16","811.57M","2.13%"
"2020- 08- 11","10,782.82","10,942.66","10,989.42","10,762.71","969.23M","-1.69%"
"2020- 08- 10","10,968.36","11,033.72","11,040.24","10,849.46","894.84M","-0.39%"
"2020- 08- 07","11,010.98","11,072.53","11,126.04","10,920.37","891.08M","-0.87%"
"2020- 08- 06","11,108.07","10,989.97","11,121.19","10,963.41","876.41M","1.00%"
"2020- 08- 05","10,998.40","10,967.87","11,002.11","10,943.72","887.01M","0.52%"
"2020- 08- 04","10,941.17","10,897.89","10,941.91","10,852.90","886.04M","0.35%"
"2020- 08- 03","10,902.80","10,848.64","10,927.56","10,831.15","904.39M","1.47%"
"2020- 07- 31","10,745.28","10,741.47","10,747.80","10,557.70","1.09B","1.49%"
"2020- 07- 30","10,587.81","10,450.12","10,609.59","10,412.09","897.26M","0.43%"
"2020- 07- 29","10,542.94","10,474.70","10,567.91","10,464.00","878.49M","1.35%"
"2020- 07- 28","10,402.09","10,509.20","10,523.64","10,397.87","811.00M","-1.27%"
"2020- 07- 27","10,536.27","10,421.70","10,546.43","10,399.86","912.98M","1.67%"
"2020- 07- 24","10,363.18","10,294.41","10,418.75","10,217.31","909.49M","-0.94%"
"2020- 07- 23","10,461.42","10,689.50","10,728.12","10,407.87","990.59M","-2.29%"
"2020- 07- 22","10,706.13","10,687.58","10,745.32","10,627.45","841.40M","0.24%"
"2020- 07- 21","10,680.36","10,837.88","10,839.93","10,650.46","1.06B","-0.81%"
"2020- 07- 20","10,767.09","10,526.02","10,783.80","10,488.04","937.33M","2.51%"
"2020- 07- 17","10,503.19","10,500.52","10,532.62","10,421.21","951.84M","0.28%"
"2020- 07- 16","10,473.83","10,443.87","10,499.79","10,364.39","873.49M","-0.73%"
"2020- 07- 15","10,550.49","10,576.72","10,604.67","10,420.54","1.04B","0.59%"
"2020- 07- 14","10,488.58","10,310.25","10,497.83","10,182.46","974.17M","0.94%"
"2020- 07- 13","10,390.84","10,729.92","10,824.79","10,368.04","1.08B","-2.13%"
"2020- 07- 10","10,617.44","10,545.91","10,622.35","10,447.01","781.92M","0.66%"
"2020- 07- 09","10,547.75","10,563.72","10,578.10","10,379.91","901.21M","0.53%"
"2020- 07- 08","10,492.50","10,409.35","10,494.63","10,350.96","901.93M","1.44%"
"2020- 07- 07","10,343.89","10,412.46","10,518.98","10,337.98","946.99M","-0.86%"
"2020- 07- 06","10,433.65","10,360.38","10,462.05","10,354.98","1.04B","2.21%"
"2020- 07- 02","10,207.63","10,268.67","10,310.36","10,194.06","887.00M","0.52%"
"2020- 07- 01","10,154.63","10,063.67","10,197.19","10,048.04","972.05M","0.95%"
"2020- 06- 30","10,058.76","9,875.29","10,085.59","9,863.67","1.10B","1.87%"
"2020- 06- 29","9,874.15","9,771.72","9,877.34","9,663.61","977.01M","1.20%"
"2020- 06- 26","9,757.22","9,995.12","10,000.67","9,749.07","2.67B","-2.59%"
"2020- 06- 25","10,017.00","9,899.36","10,023.28","9,810.47","1.06B","1.09%"
"2020- 06- 24","9,909.17","10,092.92","10,137.50","9,842.22","1.26B","-2.19%"
"2020- 06- 23","10,131.37","10,130.83","10,221.85","10,112.44","1.18B","0.74%"
"2020- 06- 22","10,056.47","9,945.49","10,059.61","9,916.60","1.06B","1.11%"
"2020- 06- 19","9,946.12","10,042.13","10,053.91","9,872.94","2.39B","0.03%"
"2020- 06- 18","9,943.05","9,892.48","9,959.20","9,885.66","1.03B","0.33%"
"2020- 06- 17","9,910.53","9,943.31","9,991.21","9,891.81","1.01B","0.15%"
"2020- 06- 16","9,895.87","9,949.78","9,963.63","9,748.38","1.09B","1.75%"
"2020- 06- 15","9,726.02","9,426.90","9,756.07","9,403.00","1.08B","1.43%"
"2020- 06- 12","9,588.81","9,715.87","9,768.64","9,413.62","1.04B","1.01%"
"2020- 06- 11","9,492.73","9,791.24","9,868.08","9,491.30","1.25B","-5.27%"
"2020- 06- 10","10,020.35","10,012.32","10,086.89","9,962.58","1.11B","0.67%"
"2020- 06- 09","9,953.75","9,867.19","10,002.50","9,863.27","1.12B","0.29%"
"2020- 06- 08","9,924.75","9,823.44","9,927.13","9,780.61","1.34B","1.13%"
"2020- 06- 05","9,814.08","9,703.54","9,845.69","9,685.35","1.44B","2.06%"
"2020- 06- 04","9,615.81","9,649.65","9,716.14","9,560.41","1.29B","-0.69%"
"2020- 06- 03","9,682.91","9,651.86","9,707.78","9,627.17","1.01B","0.78%"
"2020- 06- 02","9,608.38","9,566.53","9,611.22","9,472.08","908.58M","0.59%"
"2020- 06- 01","9,552.05","9,471.42","9,571.28","9,462.32","878.99M","0.66%"
"2020- 05- 29","9,489.87","9,382.35","9,505.55","9,324.73","1.45B","1.29%"
"2020- 05- 28","9,368.99","9,392.99","9,523.64","9,345.28","877.39M","-0.46%"
"2020- 05- 27","9,412.36","9,346.12","9,414.62","9,144.28","951.52M","0.77%"
"2020- 05- 26","9,340.22","9,501.21","9,501.21","9,333.16","967.90M","0.17%"
"2020- 05- 22","9,324.59","9,278.55","9,328.28","9,239.41","746.03M","0.43%"
"2020- 05- 21","9,284.88","9,375.19","9,405.25","9,254.85","785.34M","-0.97%"
"2020- 05- 20","9,375.78","9,305.62","9,392.82","9,304.20","938.19M","2.08%"
"2020- 05- 19","9,185.10","9,227.46","9,317.25","9,183.25","869.45M","-0.54%"
"2020- 05- 18","9,234.83","9,177.15","9,267.22","9,154.35","968.79M","2.44%"
"2020- 05- 15","9,014.56","8,839.99","9,018.40","8,821.38","1.03B","0.79%"
"2020- 05- 14","8,943.72","8,788.04","8,945.71","8,705.25","883.25M","0.91%"
"2020- 05- 13","8,863.17","9,006.05","9,074.16","8,752.68","952.96M","-1.55%"
"2020- 05- 12","9,002.55","9,225.15","9,250.96","9,000.07","922.43M","-2.06%"
"2020- 05- 11","9,192.34","9,054.91","9,241.92","9,053.17","878.43M","0.78%"
"2020- 05- 08","9,121.32","9,056.89","9,125.98","9,018.21","824.61M","1.58%"
"2020- 05- 07","8,979.66","8,973.78","9,015.99","8,932.85","831.29M","1.41%"
"2020- 05- 06","8,854.39","8,874.70","8,933.25","8,819.37","782.81M","0.51%"
"2020- 05- 05","8,809.12","8,809.66","8,909.96","8,781.31","834.18M","1.13%"
"2020- 05- 04","8,710.72","8,555.32","8,715.82","8,537.83","806.28M","1.23%"
"2020- 05- 01","8,604.95","8,681.29","8,754.46","8,566.84","868.79M","-3.20%"
"2020- 04- 30","8,889.55","8,911.01","8,926.11","8,825.83","1.13B","-0.28%"
"2020- 04- 29","8,914.71","8,802.70","8,957.26","8,765.01","1.03B","3.57%"
"2020- 04- 28","8,607.73","8,825.68","8,830.57","8,600.70","846.78M","-1.40%"
"2020- 04- 27","8,730.16","8,717.98","8,754.57","8,697.37","807.92M","1.11%"
"2020- 04- 24","8,634.52","8,530.08","8,642.93","8,464.42","797.88M","1.65%"
"2020- 04- 23","8,494.75","8,528.84","8,635.23","8,475.20","854.52M","-0.01%"
"2020- 04- 22","8,495.38","8,434.55","8,537.31","8,404.54","733.43M","2.81%"
"2020- 04- 21","8,263.23","8,460.69","8,480.29","8,215.69","881.56M","-3.48%"
"2020- 04- 20","8,560.73","8,553.38","8,684.91","8,553.38","876.31M","-1.03%"
"2020- 04- 17","8,650.14","8,667.48","8,670.30","8,531.69","1.06B","1.38%"
"2020- 04- 16","8,532.36","8,479.11","8,560.16","8,393.27","919.56M","1.66%"
"2020- 04- 15","8,393.18","8,355.96","8,464.66","8,308.79","794.06M","-1.44%"
"2020- 04- 14","8,515.74","8,353.21","8,531.11","8,338.08","849.82M","3.95%"
"2020- 04- 13","8,192.42","8,127.69","8,200.44","8,035.95","761.87M","0.48%"
"2020- 04- 09","8,153.57","8,169.01","8,227.91","8,072.32","925.80M","0.77%"
"2020- 04- 08","8,090.90","7,975.72","8,114.43","7,901.94","838.25M","2.58%"
"2020- 04- 07","7,887.26","8,129.99","8,146.43","7,881.22","1.00B","-0.33%"
"2020- 04- 06","7,913.24","7,660.17","7,938.33","7,617.79","980.15M","7.33%"
"2020- 04- 03","7,373.08","7,477.27","7,518.72","7,288.11","836.10M","-1.53%"
"2020- 04- 02","7,487.31","7,317.45","7,501.70","7,307.95","912.99M","1.72%"
"2020- 04- 01","7,360.58","7,459.50","7,566.37","7,301.98","914.11M","-4.41%"
"2020- 03- 31","7,700.10","7,740.06","7,880.31","7,642.86","1.10B","-0.95%"
"2020- 03- 30","7,774.15","7,583.46","7,784.35","7,539.97","926.45M","3.62%"
"2020- 03- 27","7,502.38","7,554.25","7,716.24","7,491.14","1.00B","-3.79%"
"2020- 03- 26","7,797.54","7,462.21","7,809.82","7,462.21","1.01B","5.60%"
"2020- 03- 25","7,384.30","7,421.36","7,671.21","7,276.40","1.19B","-0.45%"
"2020- 03- 24","7,417.86","7,196.15","7,418.37","7,169.86","1.15B","8.12%"
"2020- 03- 23","6,860.67","6,847.28","6,984.94","6,631.42","1.08B","-0.27%"
"2020- 03- 20","6,879.52","7,248.07","7,354.44","6,854.67","1.64B","-3.79%"
"2020- 03- 19","7,150.58","6,996.45","7,341.38","6,858.38","1.19B","2.30%"
"2020- 03- 18","6,989.84","6,902.32","7,182.83","6,686.36","1.26B","-4.70%"
"2020- 03- 17","7,334.78","6,904.59","7,406.23","6,828.91","1.29B","6.23%"
"2020- 03- 16","6,904.59","7,392.73","7,422.20","6,882.86","1.27B","-12.32%"
"2020- 03- 13","7,874.88","7,610.39","7,875.93","7,219.09","1.25B","9.35%"
"2020- 03- 12","7,201.80","7,398.58","7,712.33","7,194.67","1.34B","-9.43%"
"2020- 03- 11","7,952.05","8,136.25","8,181.36","7,850.94","1.06B","-4.70%"
"2020- 03- 10","8,344.25","8,219.76","8,347.40","7,930.43","1.12B","4.95%"
"2020- 03- 09","7,950.68","7,957.93","8,243.31","7,943.16","1.20B","-7.29%"
"2020- 03- 06","8,575.62","8,469.01","8,612.36","8,375.13","1.05B","-1.86%"
"2020- 03- 05","8,738.59","8,790.09","8,921.08","8,677.39","901.11M","-3.10%"
"2020- 03- 04","9,018.09","8,834.10","9,019.96","8,757.66","878.06M","3.85%"
"2020- 03- 03","8,684.09","8,965.10","9,070.32","8,602.89","1.10B","-2.99%"
"2020- 03- 02","8,952.17","8,667.14","8,952.81","8,543.35","1.10B","4.49%"
"2020- 02- 28","8,567.37","8,269.74","8,591.82","8,264.16","1.44B","0.01%"
"2020- 02- 27","8,566.48","8,744.03","8,904.11","8,562.05","1.15B","-4.61%"
"2020- 02- 26","8,980.77","9,011.55","9,148.32","8,927.80","870.35M","0.17%"
"2020- 02- 25","8,965.61","9,301.20","9,315.26","8,940.49","871.82M","-2.77%"
"2020- 02- 24","9,221.28","9,188.44","9,322.88","9,166.01","795.20M","-3.71%"
"2020- 02- 21","9,576.59","9,708.01","9,715.95","9,542.33","699.67M","-1.79%"
"2020- 02- 20","9,750.97","9,799.20","9,820.86","9,636.94","646.92M","-0.67%"
"2020- 02- 19","9,817.18","9,782.81","9,838.37","9,777.10","580.07M","0.87%"
"2020- 02- 18","9,732.74","9,679.04","9,747.68","9,675.80","555.31M","0.02%"
"2020- 02- 14","9,731.18","9,728.90","9,746.36","9,693.05","536.34M","0.20%"
"2020- 02- 13","9,711.97","9,657.04","9,748.32","9,650.02","545.84M","-0.14%"
"2020- 02- 12","9,725.96","9,688.60","9,728.77","9,666.68","589.71M","0.90%"
"2020- 02- 11","9,638.94","9,680.89","9,714.74","9,617.21","567.80M","0.11%"
"2020- 02- 10","9,628.39","9,493.63","9,628.66","9,493.63","546.60M","1.13%"
"2020- 02- 07","9,520.51","9,526.64","9,570.09","9,496.53","549.79M","-0.54%"
"2020- 02- 06","9,572.15","9,540.98","9,575.66","9,505.68","582.67M","0.67%"
"2020- 02- 05","9,508.68","9,574.10","9,574.93","9,454.93","625.91M","0.43%"
"2020- 02- 04","9,467.97","9,398.39","9,485.38","9,374.05","607.83M","2.10%"
"2020- 02- 03","9,273.40","9,190.72","9,299.85","9,188.55","623.27M","1.34%"
"2020- 01- 31","9,150.94","9,324.33","9,324.80","9,123.22","695.77M","-1.59%"
"2020- 01- 30","9,298.93","9,211.15","9,303.00","9,185.18","573.68M","0.26%"
"2020- 01- 29","9,275.16","9,318.26","9,329.11","9,249.04","548.87M","0.06%"
"2020- 01- 28","9,269.68","9,201.82","9,288.87","9,182.33","530.77M","1.43%"
"2020- 01- 27","9,139.31","9,092.46","9,185.45","9,088.04","686.78M","-1.89%"
"2020- 01- 24","9,314.91","9,446.20","9,451.43","9,273.23","629.46M","-0.93%"
"2020- 01- 23","9,402.48","9,377.72","9,409.20","9,334.13","611.04M","0.20%"
"2020- 01- 22","9,383.77","9,413.61","9,439.29","9,375.13","580.34M","0.14%"
"2020- 01- 21","9,370.81","9,361.07","9,397.58","9,350.20","691.60M","-0.19%"
"2020- 01- 17","9,388.94","9,392.37","9,393.48","9,346.81","659.47M","0.34%"
"2020- 01- 16","9,357.13","9,313.44","9,357.92","9,301.32","567.15M","1.06%"
"2020- 01- 15","9,258.69","9,253.76","9,298.82","9,231.14","584.77M","0.08%"
"2020- 01- 14","9,251.33","9,270.61","9,298.33","9,226.49","624.22M","-0.24%"
"2020- 01- 13","9,273.93","9,213.72","9,274.49","9,193.06","605.16M","1.04%"
"2020- 01- 10","9,178.86","9,232.94","9,235.20","9,164.66","585.08M","-0.27%"
"2020- 01- 09","9,203.43","9,202.27","9,215.95","9,158.50","601.33M","0.81%"
"2020- 01- 08","9,129.24","9,068.03","9,168.89","9,059.38","595.81M","0.67%"
"2020- 01- 07","9,068.58","9,076.65","9,091.93","9,042.55","552.23M","-0.03%"
"2020- 01- 06","9,071.47","8,943.50","9,072.41","8,943.50","690.23M","0.56%"
"2020- 01- 03","9,020.77","8,976.43","9,065.76","8,976.43","618.55M","-0.79%"
"2020- 01- 02","9,092.19","9,039.46","9,093.43","9,010.89","654.95M","1.33%"
"2019- 12- 31","8,972.60","8,918.74","8,975.35","8,912.77","554.99M","0.30%"
"2019- 12- 30","8,945.99","9,004.45","9,006.36","8,909.19","483.98M","-0.67%"
"2019- 12- 27","9,006.62","9,049.47","9,052.00","8,987.32","443.17M","-0.17%"
"2019- 12- 26","9,022.39","8,970.21","9,022.46","8,968.45","394.33M","0.78%"
"2019- 12- 24","8,952.88","8,955.01","8,957.12","8,934.36","248.97M","0.08%"
"2019- 12- 23","8,945.65","8,950.20","8,956.64","8,934.55","510.23M","0.23%"
"2019- 12- 20","8,924.95","8,911.84","8,931.91","8,901.87","1.60B","0.42%"
"2019- 12- 19","8,887.22","8,838.97","8,888.13","8,838.97","629.57M","0.67%"
"2019- 12- 18","8,827.74","8,834.65","8,848.76","8,820.42","680.42M","0.05%"
"2019- 12- 17","8,823.36","8,829.47","8,831.99","8,804.60","594.89M","0.10%"
"2019- 12- 16","8,814.23","8,791.31","8,833.45","8,789.77","632.71M","0.91%"
"2019- 12- 13","8,734.88","8,713.91","8,768.87","8,697.58","543.98M","0.20%"
"2019- 12- 12","8,717.32","8,645.36","8,745.82","8,633.60","588.22M","0.73%"
"2019- 12- 11","8,654.05","8,631.12","8,658.48","8,622.35","486.22M","0.44%"
"2019- 12- 10","8,616.18","8,623.56","8,650.76","8,600.82","515.36M","-0.07%"
"2019- 12- 09","8,621.83","8,650.86","8,678.85","8,619.77","547.63M","-0.40%"
"2019- 12- 06","8,656.53","8,634.25","8,665.44","8,630.58","527.65M","1.00%"
"2019- 12- 05","8,570.70","8,587.93","8,588.89","8,541.92","536.69M","0.05%"
"2019- 12- 04","8,566.67","8,557.44","8,584.88","8,552.38","571.97M","0.54%"
"2019- 12- 03","8,520.64","8,460.72","8,523.98","8,435.40","599.92M","-0.55%"
"2019- 12- 02","8,567.99","8,672.84","8,672.84","8,540.16","559.26M","-1.12%"
"2019- 11- 29","8,665.47","8,682.01","8,697.33","8,664.03","303.12M","-0.46%"
"2019- 11- 27","8,705.17","8,669.59","8,705.91","8,662.58","436.37M","0.66%"
"2019- 11- 26","8,647.93","8,635.40","8,659.73","8,625.62","739.47M","0.18%"
"2019- 11- 25","8,632.49","8,559.65","8,633.15","8,559.65","575.98M","1.32%"
"2019- 11- 22","8,519.89","8,530.54","8,535.46","8,477.49","459.67M","0.16%"
"2019- 11- 21","8,506.21","8,527.87","8,530.73","8,487.29","520.65M","-0.24%"
"2019- 11- 20","8,526.73","8,543.57","8,578.27","8,468.63","771.51M","-0.51%"
"2019- 11- 19","8,570.66","8,578.02","8,589.76","8,536.73","533.69M","0.24%"
"2019- 11- 18","8,549.94","8,529.16","8,559.78","8,503.62","523.43M","0.11%"
"2019- 11- 15","8,540.83","8,524.48","8,540.83","8,506.80","588.62M","0.73%"
"2019- 11- 14","8,479.02","8,461.06","8,485.36","8,441.58","499.40M","-0.04%"
"2019- 11- 13","8,482.10","8,455.02","8,496.90","8,451.34","521.49M","-0.05%"
"2019- 11- 12","8,486.09","8,471.07","8,514.84","8,462.99","491.23M","0.26%"
"2019- 11- 11","8,464.28","8,431.26","8,467.29","8,425.49","435.56M","-0.13%"
"2019- 11- 08","8,475.31","8,422.67","8,475.57","8,405.89","508.33M","0.48%"
"2019- 11- 07","8,434.52","8,455.11","8,483.16","8,415.87","618.39M","0.28%"
"2019- 11- 06","8,410.63","8,426.57","8,426.57","8,379.33","584.19M","-0.29%"
"2019- 11- 05","8,434.68","8,446.62","8,457.39","8,421.05","559.52M","0.02%"
"2019- 11- 04","8,433.20","8,445.50","8,451.37","8,421.30","555.69M","0.56%"
"2019- 11- 01","8,386.40","8,335.05","8,386.75","8,326.56","519.42M","1.13%"
