"날짜","종가","시가","고가","저가","거래량","변동 %"
"1996- 10- 21","1,236.41","1,241.95","1,253.32","1,233.85","","-0.49%"
"1996- 10- 18","1,242.48","1,242.92","1,243.39","1,238.24","","0.04%"
"1996- 10- 17","1,241.96","1,253.58","1,255.66","1,241.96","","-0.72%"
"1996- 10- 16","1,250.99","1,256.73","1,258.14","1,244.94","","-0.57%"
"1996- 10- 15","1,258.10","1,267.56","1,269.62","1,252.54","","0.14%"
"1996- 10- 14","1,256.36","1,250.67","1,256.81","1,248.26","","0.65%"
"1996- 10- 11","1,248.27","1,241.97","1,248.50","1,236.63","","0.91%"
"1996- 10- 10","1,236.97","1,235.13","1,243.14","1,232.64","","-0.08%"
"1996- 10- 09","1,237.98","1,247.55","1,249.57","1,235.47","","-0.17%"
"1996- 10- 08","1,240.15","1,253.41","1,256.72","1,239.85","","-0.86%"
"1996- 10- 07","1,250.87","1,247.14","1,252.59","1,246.90","","0.27%"
"1996- 10- 04","1,247.56","1,240.12","1,247.59","1,233.05","","1.17%"
"1996- 10- 03","1,233.09","1,237.25","1,239.12","1,232.95","","-0.24%"
"1996- 10- 02","1,236.11","1,224.01","1,236.13","1,221.51","","1.20%"
"1996- 10- 01","1,221.51","1,223.73","1,227.44","1,214.60","","-0.44%"
"1996- 09- 30","1,226.92","1,229.14","1,233.96","1,226.09","","-0.25%"
"1996- 09- 27","1,230.05","1,229.69","1,231.58","1,226.59","","0.17%"
"1996- 09- 26","1,227.98","1,228.29","1,237.26","1,222.72","","0.27%"
"1996- 09- 25","1,224.66","1,215.27","1,224.91","1,215.27","","0.77%"
"1996- 09- 24","1,215.27","1,210.96","1,220.51","1,210.06","","0.31%"
"1996- 09- 23","1,211.47","1,216.69","1,219.70","1,207.68","","-0.67%"
"1996- 09- 20","1,219.69","1,213.80","1,221.27","1,210.19","","0.63%"
"1996- 09- 19","1,212.09","1,204.67","1,213.13","1,203.36","","0.53%"
"1996- 09- 18","1,205.71","1,201.18","1,211.39","1,196.76","","0.20%"
"1996- 09- 17","1,203.31","1,204.04","1,205.28","1,187.50","","0.78%"
"1996- 09- 16","1,193.96","1,190.04","1,199.68","1,188.07","","0.45%"
"1996- 09- 13","1,188.67","1,175.85","1,188.68","1,175.85","","1.96%"
"1996- 09- 12","1,165.81","1,156.28","1,166.79","1,151.66","","1.03%"
"1996- 09- 11","1,153.95","1,145.77","1,154.39","1,143.90","","0.39%"
"1996- 09- 10","1,149.43","1,149.16","1,150.85","1,144.37","","0.06%"
"1996- 09- 09","1,148.71","1,140.79","1,149.15","1,140.79","","0.82%"
"1996- 09- 06","1,139.39","1,128.76","1,141.56","1,128.76","","1.22%"
"1996- 09- 05","1,125.66","1,139.35","1,143.82","1,125.57","","-1.59%"
"1996- 09- 04","1,143.82","1,143.64","1,145.81","1,140.54","","0.13%"
"1996- 09- 03","1,142.29","1,133.30","1,142.43","1,123.14","","0.07%"
"1996- 08- 30","1,141.50","1,147.71","1,148.49","1,139.00","","-0.31%"
"1996- 08- 29","1,145.03","1,152.86","1,153.88","1,143.67","","-0.77%"
"1996- 08- 28","1,153.88","1,150.11","1,154.03","1,148.42","","0.42%"
"1996- 08- 27","1,149.02","1,141.71","1,149.04","1,141.71","","0.86%"
"1996- 08- 26","1,139.22","1,144.36","1,144.36","1,137.29","","-0.34%"
"1996- 08- 23","1,143.05","1,142.83","1,146.82","1,140.42","","-0.08%"
"1996- 08- 22","1,143.96","1,129.98","1,143.96","1,126.82","","1.52%"
"1996- 08- 21","1,126.84","1,122.17","1,128.81","1,118.62","","0.19%"
"1996- 08- 20","1,124.67","1,132.00","1,132.79","1,124.59","","-0.55%"
"1996- 08- 19","1,130.91","1,133.92","1,135.11","1,128.99","","-0.24%"
"1996- 08- 16","1,133.65","1,135.77","1,137.77","1,132.47","","-0.09%"
"1996- 08- 15","1,134.69","1,132.04","1,136.04","1,129.63","","0.10%"
"1996- 08- 14","1,133.51","1,127.94","1,133.76","1,126.15","","0.65%"
"1996- 08- 13","1,126.15","1,135.46","1,138.28","1,123.92","","-1.06%"
"1996- 08- 12","1,138.27","1,136.69","1,139.80","1,130.16","","0.09%"
"1996- 08- 09","1,137.27","1,134.10","1,141.30","1,132.04","","-0.02%"
"1996- 08- 08","1,137.51","1,139.15","1,141.12","1,136.26","","-0.32%"
"1996- 08- 07","1,141.11","1,132.88","1,141.40","1,128.18","","1.08%"
"1996- 08- 06","1,128.87","1,118.10","1,128.89","1,113.87","","0.74%"
"1996- 08- 05","1,120.53","1,127.91","1,129.23","1,120.04","","-0.39%"
"1996- 08- 02","1,124.92","1,109.02","1,125.98","1,098.85","","2.37%"
"1996- 08- 01","1,098.85","1,081.34","1,098.92","1,080.41","","1.69%"
"1996- 07- 31","1,080.59","1,073.66","1,082.12","1,070.99","","0.81%"
"1996- 07- 30","1,071.95","1,072.47","1,075.57","1,063.20","","0.51%"
"1996- 07- 29","1,066.47","1,079.21","1,082.14","1,066.30","","-1.20%"
"1996- 07- 26","1,079.44","1,065.84","1,079.63","1,062.39","","1.60%"
"1996- 07- 25","1,062.39","1,049.79","1,062.40","1,041.89","","1.92%"
"1996- 07- 24","1,042.37","1,030.50","1,049.06","1,017.64","","-0.64%"
"1996- 07- 23","1,049.07","1,084.61","1,085.73","1,047.89","","-2.99%"
"1996- 07- 22","1,081.39","1,096.28","1,097.70","1,067.85","","-1.48%"
"1996- 07- 19","1,097.68","1,106.85","1,109.82","1,092.24","","-1.09%"
"1996- 07- 18","1,109.82","1,093.74","1,109.86","1,086.65","","2.13%"
"1996- 07- 17","1,086.65","1,070.77","1,087.66","1,053.47","","3.15%"
"1996- 07- 16","1,053.47","1,056.15","1,065.33","1,008.44","","-0.63%"
"1996- 07- 15","1,060.19","1,102.52","1,103.50","1,059.36","","-3.92%"
"1996- 07- 12","1,103.49","1,111.72","1,113.33","1,095.36","","-0.26%"
"1996- 07- 11","1,106.36","1,135.33","1,141.22","1,094.22","","-3.05%"
"1996- 07- 10","1,141.19","1,153.24","1,154.08","1,132.63","","-1.07%"
"1996- 07- 09","1,153.59","1,154.78","1,157.29","1,148.74","","0.42%"
"1996- 07- 08","1,148.82","1,157.69","1,161.05","1,148.19","","-0.82%"
"1996- 07- 05","1,158.35","1,172.81","1,181.60","1,158.33","","-1.97%"
"1996- 07- 03","1,181.60","1,191.30","1,191.71","1,180.75","","-0.80%"
"1996- 07- 02","1,191.15","1,196.90","1,199.98","1,190.96","","-0.53%"
"1996- 07- 01","1,197.45","1,185.64","1,198.10","1,185.01","","1.05%"
"1996- 06- 28","1,185.02","1,171.61","1,185.25","1,166.01","","1.63%"
"1996- 06- 27","1,166.01","1,153.70","1,166.40","1,148.14","","1.10%"
"1996- 06- 26","1,153.29","1,171.37","1,172.64","1,147.58","","-1.65%"
"1996- 06- 25","1,172.58","1,185.45","1,186.65","1,171.23","","-0.87%"
"1996- 06- 24","1,182.90","1,177.93","1,185.52","1,175.35","","0.63%"
"1996- 06- 21","1,175.44","1,174.31","1,176.62","1,167.36","","0.69%"
"1996- 06- 20","1,167.34","1,181.40","1,182.74","1,152.42","","-1.01%"
"1996- 06- 19","1,179.27","1,185.33","1,187.97","1,177.43","","-0.32%"
"1996- 06- 18","1,183.08","1,207.26","1,207.81","1,182.36","","-2.03%"
"1996- 06- 17","1,207.64","1,215.30","1,217.49","1,206.90","","-0.46%"
"1996- 06- 14","1,213.18","1,225.15","1,225.83","1,213.18","","-1.02%"
"1996- 06- 13","1,225.65","1,236.24","1,237.25","1,221.56","","-0.79%"
"1996- 06- 12","1,235.47","1,235.85","1,240.99","1,230.76","","0.38%"
"1996- 06- 11","1,230.76","1,233.45","1,238.04","1,229.81","","0.06%"
"1996- 06- 10","1,230.04","1,231.50","1,233.66","1,228.95","","0.02%"
"1996- 06- 07","1,229.76","1,222.10","1,232.52","1,205.91","","-0.22%"
"1996- 06- 06","1,232.52","1,252.00","1,254.32","1,232.46","","-1.33%"
"1996- 06- 05","1,249.15","1,242.73","1,250.05","1,241.74","","0.44%"
"1996- 06- 04","1,243.68","1,242.06","1,244.99","1,238.58","","0.40%"
"1996- 06- 03","1,238.73","1,242.54","1,243.48","1,237.91","","-0.38%"
"1996- 05- 31","1,243.43","1,238.97","1,243.89","1,233.48","","0.81%"
"1996- 05- 30","1,233.48","1,226.88","1,235.53","1,222.91","","0.64%"
"1996- 05- 29","1,225.63","1,237.01","1,238.68","1,222.75","","-0.86%"
"1996- 05- 28","1,236.30","1,249.60","1,251.60","1,235.79","","-0.92%"
"1996- 05- 24","1,247.80","1,249.90","1,251.94","1,246.95","","-0.07%"
"1996- 05- 23","1,248.65","1,249.19","1,252.86","1,245.45","","0.10%"
"1996- 05- 22","1,247.38","1,243.45","1,248.61","1,240.50","","0.24%"
"1996- 05- 21","1,244.42","1,250.48","1,252.92","1,244.42","","-0.30%"
"1996- 05- 20","1,248.11","1,246.00","1,249.39","1,241.88","","0.50%"
"1996- 05- 17","1,241.88","1,242.10","1,246.24","1,239.30","","0.21%"
"1996- 05- 16","1,239.31","1,228.97","1,239.41","1,225.36","","0.47%"
"1996- 05- 15","1,233.56","1,236.27","1,243.14","1,233.17","","-0.08%"
"1996- 05- 14","1,234.49","1,226.07","1,235.16","1,221.87","","1.03%"
"1996- 05- 13","1,221.87","1,204.33","1,222.09","1,202.54","","1.59%"
"1996- 05- 10","1,202.76","1,193.16","1,202.81","1,187.85","","1.26%"
"1996- 05- 09","1,187.82","1,184.85","1,189.91","1,183.36","","0.37%"
"1996- 05- 08","1,183.43","1,180.74","1,183.44","1,163.02","","0.06%"
"1996- 05- 07","1,182.67","1,188.43","1,189.95","1,181.16","","-0.31%"
"1996- 05- 06","1,186.31","1,186.83","1,190.00","1,179.02","","0.14%"
"1996- 05- 03","1,184.60","1,184.44","1,193.63","1,178.32","","0.53%"
"1996- 05- 02","1,178.33","1,199.76","1,199.97","1,178.24","","-1.78%"
"1996- 05- 01","1,199.66","1,190.48","1,200.26","1,188.51","","0.77%"
"1996- 04- 30","1,190.52","1,189.40","1,191.17","1,185.47","","0.20%"
"1996- 04- 29","1,188.20","1,186.67","1,188.98","1,183.98","","0.11%"
"1996- 04- 26","1,186.89","1,184.78","1,189.27","1,182.87","","0.23%"
"1996- 04- 25","1,184.17","1,177.99","1,184.23","1,174.11","","0.62%"
"1996- 04- 24","1,176.83","1,171.44","1,176.87","1,166.76","","0.86%"
"1996- 04- 23","1,166.76","1,155.31","1,166.90","1,153.30","","1.15%"
"1996- 04- 22","1,153.50","1,143.08","1,153.54","1,138.72","","1.30%"
"1996- 04- 19","1,138.70","1,141.99","1,143.58","1,136.30","","0.21%"
"1996- 04- 18","1,136.30","1,124.81","1,136.96","1,120.87","","1.38%"
"1996- 04- 17","1,120.87","1,124.35","1,126.76","1,118.06","","-0.36%"
"1996- 04- 16","1,124.92","1,118.32","1,125.04","1,110.44","","1.30%"
"1996- 04- 15","1,110.44","1,102.80","1,110.72","1,100.94","","0.86%"
"1996- 04- 12","1,100.94","1,098.61","1,101.80","1,096.02","","0.35%"
"1996- 04- 11","1,097.14","1,105.15","1,108.93","1,092.23","","-0.74%"
"1996- 04- 10","1,105.28","1,108.98","1,117.81","1,104.90","","-0.35%"
"1996- 04- 09","1,109.15","1,111.26","1,115.33","1,105.66","","0.32%"
"1996- 04- 08","1,105.66","1,106.32","1,118.22","1,093.33","","-1.12%"
"1996- 04- 04","1,118.21","1,116.05","1,119.49","1,114.60","","0.21%"
"1996- 04- 03","1,115.85","1,109.71","1,116.00","1,100.71","","0.41%"
"1996- 04- 02","1,111.29","1,107.98","1,111.50","1,106.57","","0.43%"
"1996- 04- 01","1,106.57","1,105.77","1,107.62","1,101.40","","0.47%"
"1996- 03- 29","1,101.40","1,097.68","1,105.47","1,094.83","","0.60%"
"1996- 03- 28","1,094.83","1,091.09","1,096.92","1,089.52","","0.09%"
"1996- 03- 27","1,093.88","1,091.34","1,098.90","1,088.35","","0.51%"
"1996- 03- 26","1,088.35","1,085.12","1,090.30","1,079.45","","0.12%"
"1996- 03- 25","1,087.09","1,104.31","1,107.20","1,086.87","","-1.37%"
"1996- 03- 22","1,102.22","1,101.82","1,103.76","1,096.19","","0.22%"
"1996- 03- 21","1,099.79","1,102.64","1,104.36","1,098.58","","-0.18%"
"1996- 03- 20","1,101.82","1,110.74","1,112.66","1,099.35","","-0.96%"
"1996- 03- 19","1,112.50","1,118.02","1,119.89","1,110.01","","-0.17%"
"1996- 03- 18","1,114.42","1,102.78","1,114.54","1,099.59","","1.35%"
"1996- 03- 15","1,099.59","1,092.69","1,099.90","1,089.57","","0.78%"
"1996- 03- 14","1,091.07","1,090.87","1,098.64","1,088.64","","0.22%"
"1996- 03- 13","1,088.64","1,079.91","1,089.17","1,073.05","","1.45%"
"1996- 03- 12","1,073.05","1,078.72","1,080.50","1,065.79","","-0.69%"
"1996- 03- 11","1,080.50","1,065.00","1,080.81","1,063.72","","1.58%"
"1996- 03- 08","1,063.73","1,080.82","1,093.12","1,057.73","","-2.69%"
"1996- 03- 07","1,093.12","1,092.77","1,095.63","1,090.35","","0.12%"
"1996- 03- 06","1,091.82","1,096.89","1,099.26","1,091.81","","-0.45%"
"1996- 03- 05","1,096.81","1,084.24","1,096.90","1,082.87","","1.10%"
"1996- 03- 04","1,084.88","1,088.91","1,092.15","1,083.12","","-0.11%"
"1996- 03- 01","1,086.08","1,098.94","1,100.55","1,082.79","","-1.27%"
"1996- 02- 29","1,100.05","1,102.17","1,107.55","1,097.89","","-0.68%"
"1996- 02- 28","1,107.55","1,109.60","1,115.09","1,106.05","","0.12%"
"1996- 02- 27","1,106.17","1,114.13","1,115.59","1,105.17","","-0.62%"
"1996- 02- 26","1,113.05","1,116.53","1,119.36","1,110.93","","-0.42%"
"1996- 02- 23","1,117.79","1,118.60","1,122.05","1,108.87","","0.06%"
"1996- 02- 22","1,117.11","1,100.17","1,117.77","1,096.84","","1.85%"
"1996- 02- 21","1,096.85","1,085.12","1,097.14","1,083.20","","1.26%"
"1996- 02- 20","1,083.24","1,085.52","1,090.71","1,079.91","","-0.68%"
"1996- 02- 16","1,090.71","1,091.39","1,092.07","1,085.47","","0.02%"
"1996- 02- 15","1,090.54","1,087.59","1,092.41","1,086.53","","0.23%"
"1996- 02- 14","1,088.03","1,089.60","1,093.66","1,083.74","","0.07%"
"1996- 02- 13","1,087.22","1,084.45","1,095.38","1,079.65","","-0.74%"
"1996- 02- 12","1,095.38","1,094.84","1,099.03","1,094.34","","0.07%"
"1996- 02- 09","1,094.60","1,093.39","1,099.05","1,089.84","","0.13%"
"1996- 02- 08","1,093.17","1,084.93","1,093.80","1,080.60","","0.76%"
"1996- 02- 07","1,084.88","1,088.87","1,090.08","1,081.11","","-0.39%"
"1996- 02- 06","1,089.08","1,084.08","1,090.77","1,083.35","","0.53%"
"1996- 02- 05","1,083.34","1,072.95","1,083.36","1,070.64","","1.05%"
"1996- 02- 02","1,072.11","1,071.65","1,076.83","1,069.45","","0.25%"
"1996- 02- 01","1,069.46","1,058.26","1,069.50","1,057.70","","0.91%"
"1996- 01- 31","1,059.79","1,052.21","1,059.81","1,043.37","","0.81%"
"1996- 01- 30","1,051.30","1,045.35","1,052.33","1,042.32","","0.84%"
"1996- 01- 29","1,042.51","1,042.53","1,044.78","1,039.68","","0.15%"
"1996- 01- 26","1,040.96","1,034.71","1,041.00","1,031.97","","0.48%"
"1996- 01- 25","1,035.95","1,045.17","1,046.15","1,034.91","","-0.72%"
"1996- 01- 24","1,043.46","1,032.69","1,043.46","1,028.04","","1.50%"
"1996- 01- 23","1,028.04","1,029.53","1,031.96","1,027.24","","-0.14%"
"1996- 01- 22","1,029.44","1,019.72","1,029.62","1,018.45","","1.08%"
"1996- 01- 19","1,018.45","1,009.60","1,019.62","1,007.01","","1.11%"
"1996- 01- 18","1,007.24","1,003.37","1,007.67","993.71","","0.90%"
"1996- 01- 17","998.30","987.28","1,006.41","985.99","","0.24%"
"1996- 01- 16","995.87","994.31","996.04","969.95","","0.74%"
"1996- 01- 15","988.57","1,009.96","1,010.92","988.57","","-1.95%"
"1996- 01- 12","1,008.23","1,013.26","1,015.16","1,001.84","","-0.28%"
"1996- 01- 11","1,011.10","999.92","1,011.28","990.21","","2.11%"
"1996- 01- 10","990.21","991.93","1,003.48","987.85","","-0.86%"
"1996- 01- 09","998.81","1,031.61","1,032.38","997.48","","-3.25%"
"1996- 01- 08","1,032.37","1,034.94","1,035.90","1,031.28","","-0.11%"
"1996- 01- 05","1,033.47","1,022.41","1,033.59","1,017.53","","0.35%"
"1996- 01- 04","1,029.82","1,047.20","1,048.09","1,021.39","","-1.57%"
"1996- 01- 03","1,046.26","1,056.36","1,058.94","1,045.32","","-1.17%"
"1996- 01- 02","1,058.65","1,052.83","1,058.88","1,048.38","","0.62%"
"1995- 12- 29","1,052.13","1,042.26","1,052.32","1,040.05","","0.95%"
"1995- 12- 28","1,042.22","1,044.38","1,048.16","1,039.47","","-0.56%"
"1995- 12- 27","1,048.13","1,049.90","1,051.30","1,045.90","","-0.12%"
"1995- 12- 26","1,049.37","1,047.56","1,049.75","1,045.48","","0.24%"
"1995- 12- 22","1,046.89","1,041.48","1,046.97","1,040.55","","0.60%"
"1995- 12- 21","1,040.64","1,030.24","1,040.70","1,025.27","","1.50%"
"1995- 12- 20","1,025.27","1,032.51","1,036.34","1,024.77","","-0.11%"
"1995- 12- 19","1,026.41","1,005.43","1,026.48","1,002.56","","2.38%"
"1995- 12- 18","1,002.56","1,029.12","1,030.64","1,001.37","","-2.71%"
"1995- 12- 15","1,030.48","1,041.11","1,042.09","1,028.14","","-0.74%"
"1995- 12- 14","1,038.19","1,057.03","1,058.54","1,038.13","","-1.74%"
"1995- 12- 13","1,056.54","1,054.46","1,058.70","1,052.07","","0.42%"
"1995- 12- 12","1,052.07","1,061.98","1,062.23","1,051.75","","-0.89%"
"1995- 12- 11","1,061.50","1,064.68","1,066.06","1,061.45","","-0.09%"
"1995- 12- 08","1,062.41","1,056.43","1,062.65","1,052.21","","0.88%"
"1995- 12- 07","1,053.17","1,061.89","1,062.40","1,048.11","","-0.81%"
"1995- 12- 06","1,061.73","1,067.86","1,070.16","1,055.42","","-0.39%"
"1995- 12- 05","1,065.89","1,071.24","1,075.14","1,064.06","","-0.36%"
"1995- 12- 04","1,069.79","1,057.95","1,072.55","1,055.25","","1.37%"
"1995- 12- 01","1,055.31","1,060.66","1,061.16","1,053.10","","-0.37%"
"1995- 11- 30","1,059.20","1,056.77","1,061.92","1,055.76","","0.15%"
"1995- 11- 29","1,057.57","1,052.68","1,057.85","1,049.47","","0.72%"
"1995- 11- 28","1,050.05","1,030.65","1,050.11","1,029.22","","2.01%"
"1995- 11- 27","1,029.32","1,034.00","1,038.11","1,028.96","","-0.08%"
"1995- 11- 24","1,030.17","1,022.84","1,030.24","1,021.24","","0.87%"
"1995- 11- 22","1,021.24","1,027.36","1,031.38","1,021.23","","-0.37%"
"1995- 11- 21","1,024.99","1,029.24","1,029.53","1,016.36","","-0.44%"
"1995- 11- 20","1,029.47","1,048.07","1,050.11","1,029.31","","-1.49%"
"1995- 11- 17","1,045.03","1,045.27","1,047.05","1,042.18","","0.05%"
"1995- 11- 16","1,044.48","1,038.33","1,049.12","1,036.96","","0.25%"
"1995- 11- 15","1,041.85","1,044.16","1,045.97","1,033.11","","0.12%"
"1995- 11- 14","1,040.62","1,054.14","1,058.66","1,040.60","","-1.69%"
"1995- 11- 13","1,058.46","1,063.21","1,067.00","1,057.29","","-0.51%"
"1995- 11- 10","1,063.87","1,063.72","1,068.80","1,060.70","","-0.16%"
"1995- 11- 09","1,065.59","1,057.03","1,065.66","1,047.94","","1.68%"
"1995- 11- 08","1,047.94","1,046.00","1,053.88","1,043.88","","0.39%"
"1995- 11- 07","1,043.90","1,058.99","1,062.14","1,038.47","","-1.72%"
"1995- 11- 06","1,062.14","1,065.63","1,068.06","1,061.21","","-0.33%"
"1995- 11- 03","1,065.66","1,059.15","1,065.66","1,056.32","","0.79%"
"1995- 11- 02","1,057.32","1,042.11","1,057.41","1,040.50","","1.62%"
"1995- 11- 01","1,040.50","1,037.30","1,040.72","1,034.36","","0.43%"
"1995- 10- 31","1,036.06","1,043.57","1,046.40","1,035.67","","-0.35%"
"1995- 10- 30","1,039.69","1,028.17","1,040.25","1,025.55","","1.38%"
"1995- 10- 27","1,025.55","1,016.41","1,025.56","1,012.45","","0.78%"
"1995- 10- 26","1,017.57","1,026.20","1,027.66","1,007.28","","-0.87%"
"1995- 10- 25","1,026.47","1,040.10","1,041.57","1,026.18","","-1.23%"
"1995- 10- 24","1,039.24","1,039.53","1,047.01","1,036.88","","0.22%"
"1995- 10- 23","1,036.92","1,035.28","1,039.44","1,031.14","","-0.25%"
"1995- 10- 20","1,039.53","1,046.64","1,048.28","1,036.62","","-0.71%"
"1995- 10- 19","1,046.97","1,042.80","1,047.95","1,039.22","","0.18%"
"1995- 10- 18","1,045.13","1,045.32","1,050.69","1,035.44","","0.94%"
"1995- 10- 17","1,035.44","1,021.53","1,035.64","1,018.13","","1.70%"
"1995- 10- 16","1,018.13","1,018.33","1,021.56","1,016.34","","-0.02%"
"1995- 10- 13","1,018.38","1,020.33","1,024.63","1,015.63","","0.27%"
"1995- 10- 12","1,015.63","1,003.58","1,015.83","1,001.57","","1.40%"
"1995- 10- 11","1,001.57","992.63","1,001.74","983.47","","1.84%"
"1995- 10- 10","983.47","978.64","984.74","956.98","","-0.13%"
"1995- 10- 09","984.74","1,006.81","1,012.05","982.22","","-2.70%"
"1995- 10- 06","1,012.04","1,017.94","1,022.95","1,011.28","","-0.21%"
"1995- 10- 05","1,014.20","1,002.07","1,014.21","999.79","","1.19%"
"1995- 10- 04","1,002.27","1,017.04","1,020.49","1,001.62","","-1.78%"
"1995- 10- 03","1,020.45","1,027.99","1,028.85","1,012.08","","-0.69%"
"1995- 10- 02","1,027.57","1,041.39","1,044.23","1,027.16","","-1.53%"
"1995- 09- 29","1,043.54","1,047.79","1,051.56","1,040.20","","-0.34%"
"1995- 09- 28","1,047.05","1,028.49","1,047.12","1,026.50","","2.00%"
"1995- 09- 27","1,026.54","1,035.00","1,038.01","1,008.38","","-1.11%"
"1995- 09- 26","1,038.05","1,048.04","1,052.93","1,037.79","","-0.77%"
"1995- 09- 25","1,046.15","1,053.53","1,054.11","1,042.53","","-0.69%"
"1995- 09- 22","1,053.39","1,055.68","1,058.51","1,047.89","","-0.48%"
"1995- 09- 21","1,058.51","1,062.73","1,065.09","1,054.51","","-0.62%"
"1995- 09- 20","1,065.09","1,063.42","1,067.01","1,060.32","","0.45%"
"1995- 09- 19","1,060.32","1,049.01","1,060.91","1,048.83","","0.97%"
"1995- 09- 18","1,050.18","1,052.00","1,052.27","1,041.57","","-0.09%"
"1995- 09- 15","1,051.10","1,062.94","1,067.06","1,047.43","","-1.49%"
"1995- 09- 14","1,066.96","1,068.23","1,069.74","1,063.60","","-0.04%"
"1995- 09- 13","1,067.40","1,065.34","1,069.92","1,062.86","","0.23%"
"1995- 09- 12","1,065.00","1,068.70","1,070.47","1,063.97","","-0.15%"
"1995- 09- 11","1,066.56","1,060.47","1,068.27","1,059.89","","0.62%"
"1995- 09- 08","1,060.03","1,052.58","1,060.05","1,048.00","","0.85%"
"1995- 09- 07","1,051.08","1,048.48","1,054.03","1,044.28","","0.65%"
"1995- 09- 06","1,044.28","1,040.67","1,046.45","1,038.61","","0.48%"
"1995- 09- 05","1,039.30","1,021.73","1,039.35","1,019.47","","1.95%"
"1995- 09- 01","1,019.47","1,019.42","1,023.26","1,016.90","","-0.06%"
"1995- 08- 31","1,020.11","1,013.88","1,020.86","1,012.59","","0.74%"
"1995- 08- 30","1,012.61","1,006.96","1,012.87","1,003.36","","0.89%"
"1995- 08- 29","1,003.64","1,007.86","1,008.49","989.33","","-0.45%"
"1995- 08- 28","1,008.15","1,020.70","1,021.73","1,007.95","","-1.16%"
"1995- 08- 25","1,019.97","1,021.53","1,022.85","999.61","","-0.09%"
"1995- 08- 24","1,020.93","1,028.26","1,029.80","1,019.12","","-0.71%"
"1995- 08- 23","1,028.19","1,027.33","1,030.29","1,024.57","","0.28%"
"1995- 08- 22","1,025.29","1,021.48","1,025.63","1,016.33","","0.55%"
"1995- 08- 21","1,019.70","1,033.02","1,035.35","1,017.70","","-1.12%"
"1995- 08- 18","1,031.28","1,032.63","1,034.54","1,028.31","","0.20%"
"1995- 08- 17","1,029.24","1,026.39","1,030.67","1,023.64","","0.34%"
"1995- 08- 16","1,025.75","1,016.19","1,025.92","1,012.36","","1.32%"
"1995- 08- 15","1,012.37","1,014.59","1,016.11","1,007.11","","-0.01%"
"1995- 08- 14","1,012.44","1,004.19","1,012.55","1,003.07","","0.83%"
"1995- 08- 11","1,004.11","1,004.08","1,006.69","999.42","","0.35%"
"1995- 08- 10","1,000.61","1,005.86","1,007.13","998.70","","-0.45%"
"1995- 08- 09","1,005.10","1,003.40","1,006.12","981.33","","0.80%"
"1995- 08- 08","997.12","997.31","999.70","994.92","","0.19%"
"1995- 08- 07","995.22","992.78","997.23","990.97","","0.42%"
"1995- 08- 04","991.09","983.80","991.50","982.68","","0.85%"
"1995- 08- 03","982.70","980.17","983.75","970.60","","-0.11%"
"1995- 08- 02","983.75","995.11","1,001.33","983.32","","-0.74%"
"1995- 08- 01","991.11","1,001.57","1,001.94","986.06","","-1.01%"
"1995- 07- 31","1,001.21","1,006.43","1,007.14","995.44","","-0.40%"
"1995- 07- 28","1,005.28","1,009.99","1,011.12","1,003.06","","-0.53%"
"1995- 07- 27","1,010.66","1,002.43","1,011.90","1,000.17","","1.05%"
"1995- 07- 26","1,000.18","996.77","1,002.79","993.75","","0.65%"
"1995- 07- 25","993.75","984.01","994.78","978.57","","1.55%"
"1995- 07- 24","978.57","964.12","978.86","961.77","","1.75%"
"1995- 07- 21","961.77","959.25","968.06","957.77","","0.12%"
"1995- 07- 20","960.57","955.97","962.26","951.73","","0.81%"
"1995- 07- 19","952.83","972.44","988.53","936.97","","-3.61%"
"1995- 07- 18","988.53","1,005.65","1,007.79","987.23","","-1.73%"
"1995- 07- 17","1,005.89","1,000.73","1,007.34","999.20","","0.66%"
"1995- 07- 14","999.33","988.96","999.39","984.04","","0.52%"
"1995- 07- 13","994.15","989.27","999.73","987.94","","0.56%"
"1995- 07- 12","988.63","975.90","988.73","970.21","","1.90%"
"1995- 07- 11","970.22","975.39","976.62","970.09","","-0.66%"
"1995- 07- 10","976.63","970.41","977.94","969.77","","0.71%"
"1995- 07- 07","969.76","952.90","969.77","952.39","","1.77%"
"1995- 07- 06","952.93","943.32","953.00","941.82","","1.18%"
"1995- 07- 05","941.82","937.05","943.49","934.53","","0.78%"
"1995- 07- 03","934.53","933.99","935.39","931.95","","0.12%"
"1995- 06- 30","933.45","928.02","934.04","926.81","","0.72%"
"1995- 06- 29","926.81","921.04","927.98","919.80","","0.68%"
"1995- 06- 28","920.52","918.08","922.09","912.91","","0.10%"
"1995- 06- 27","919.56","925.19","929.59","918.74","","-0.80%"
"1995- 06- 26","926.98","938.33","939.27","926.70","","-1.27%"
"1995- 06- 23","938.87","938.65","940.21","936.62","","-0.13%"
"1995- 06- 22","940.09","940.16","940.16","929.10","","1.17%"
"1995- 06- 21","929.19","931.61","933.81","925.88","","-0.07%"
"1995- 06- 20","929.83","924.11","929.87","922.09","","0.84%"
"1995- 06- 19","922.09","909.90","922.23","908.63","","1.48%"
"1995- 06- 16","908.65","904.37","908.69","902.68","","0.66%"
"1995- 06- 15","902.68","896.33","904.06","895.72","","0.78%"
"1995- 06- 14","895.72","892.26","896.31","890.81","","0.17%"
"1995- 06- 13","894.23","890.51","894.30","887.98","","0.70%"
